gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,outcome
male,26,Belgian,Football,58,True,False,False,True,3,False,master,C,0
female,27,Dutch,Swimming,68,False,True,False,False,1,True,master,C,0
female,26,Dutch,Swimming,66,False,False,False,False,0,True,bachelor,C,0
male,26,German,Rugby,51,True,False,False,False,2,False,master,C,1
female,28,Dutch,Swimming,69,False,False,False,False,1,True,phd,C,1
male,24,German,Swimming,60,False,False,False,True,2,False,bachelor,C,0
male,26,German,Football,68,False,True,False,False,1,True,bachelor,C,0
male,29,Dutch,Football,64,True,False,False,True,3,False,master,C,1
female,28,Dutch,Rugby,60,False,False,True,False,1,False,master,C,1
male,31,Dutch,Swimming,57,False,False,False,False,0,False,bachelor,C,0
male,27,German,Running,68,False,False,False,False,2,True,bachelor,C,0
male,22,Dutch,Tennis,62,True,False,False,True,2,False,bachelor,C,0
male,27,Dutch,Running,67,False,True,False,False,1,True,master,C,0
female,27,Dutch,Running,62,False,True,False,False,1,False,bachelor,C,0
female,28,Dutch,Chess,66,False,True,False,False,0,True,master,C,0
male,26,Dutch,Cricket,64,True,True,False,True,2,False,master,C,1
female,29,Dutch,Cricket,65,False,True,False,False,1,False,master,C,1
female,27,German,Tennis,62,True,False,False,False,2,True,bachelor,C,0
male,27,Dutch,Rugby,59,False,True,True,False,0,False,bachelor,C,0
male,21,Dutch,Football,66,False,True,False,True,2,True,bachelor,C,0
female,24,Dutch,Chess,62,False,False,True,False,0,True,master,C,0
female,23,Dutch,Swimming,67,False,False,False,False,1,True,master,C,1
female,25,German,Swimming,63,False,False,False,False,1,True,bachelor,C,0
male,26,Belgian,Football,59,True,False,False,False,2,False,bachelor,C,0
female,25,Dutch,Swimming,61,True,False,False,True,2,True,bachelor,C,0
male,28,Dutch,Cricket,68,False,True,False,False,1,True,phd,C,1
male,32,Dutch,Golf,58,False,False,False,False,1,False,bachelor,C,1
male,24,Dutch,Football,59,True,False,False,False,2,False,bachelor,C,0
male,28,Dutch,Football,63,True,False,False,True,2,False,bachelor,C,1
female,26,Dutch,Rugby,50,False,False,False,False,2,False,bachelor,C,0
male,30,Dutch,Rugby,55,False,False,False,False,1,False,bachelor,C,0
female,23,Dutch,Tennis,69,False,True,False,False,2,True,master,C,0
male,22,Dutch,Swimming,74,False,True,False,False,1,True,phd,C,1
male,27,Dutch,Rugby,57,False,False,False,False,1,False,bachelor,C,0
female,29,Dutch,Golf,68,False,True,True,False,1,True,master,C,0
male,28,Belgian,Tennis,70,False,True,False,False,2,True,bachelor,C,0
female,22,Dutch,Swimming,64,False,False,False,False,0,True,master,C,0
male,24,Dutch,Football,57,False,False,False,True,2,False,master,C,0
male,25,Dutch,Tennis,65,False,False,False,False,1,False,bachelor,C,0
male,26,Dutch,Swimming,61,False,True,False,False,1,True,bachelor,C,0
female,27,Dutch,Running,72,False,True,False,False,1,True,phd,C,1
female,21,Dutch,Running,66,False,True,False,False,0,True,master,C,0
male,24,Dutch,Rugby,54,True,False,False,True,2,False,master,C,1
male,26,Dutch,Rugby,59,True,False,True,True,2,False,master,C,1
male,30,Dutch,Tennis,54,False,False,False,False,1,False,master,C,1
male,28,Belgian,Rugby,65,True,False,False,True,3,False,master,C,1
female,30,German,Football,56,True,False,True,False,2,False,master,C,1
male,28,Dutch,Football,58,True,False,False,False,2,False,bachelor,C,0
female,28,German,Running,65,False,True,False,False,1,True,master,C,0
male,26,Dutch,Cricket,57,False,False,False,False,1,False,master,C,1
female,25,Dutch,Running,60,False,False,False,False,0,True,bachelor,C,0
female,30,German,Rugby,52,False,False,True,True,2,False,master,C,1
female,22,Dutch,Chess,58,False,False,False,False,1,False,bachelor,C,0
female,31,Dutch,Football,62,False,False,True,False,1,False,master,C,1
female,21,Dutch,Tennis,68,False,True,False,False,1,True,master,C,0
female,23,Dutch,Tennis,57,False,False,False,False,1,False,bachelor,C,0
female,28,Dutch,Rugby,57,True,False,True,True,2,False,master,C,1
female,26,Dutch,Football,58,False,False,True,False,0,False,master,C,0
male,29,Dutch,Rugby,57,True,False,False,True,3,False,master,C,1
male,27,Dutch,Football,59,False,False,False,True,2,False,bachelor,C,0
male,28,Dutch,Rugby,52,False,False,False,True,2,False,bachelor,C,0
male,30,Dutch,Rugby,57,False,False,False,False,1,False,bachelor,C,0
female,21,Dutch,Running,63,False,False,True,False,0,True,master,C,0
male,26,Dutch,Football,58,False,False,False,True,2,False,bachelor,C,0
male,32,Dutch,Swimming,56,False,False,False,False,0,False,bachelor,C,0
male,28,Dutch,Rugby,51,False,False,False,True,2,False,master,C,1
female,22,Dutch,Swimming,56,False,False,False,False,0,False,bachelor,C,0
female,27,Dutch,Chess,55,False,False,False,False,0,False,bachelor,C,0
female,28,German,Chess,61,True,False,False,False,1,False,bachelor,C,0
female,26,Dutch,Cricket,66,False,True,True,False,1,False,master,C,1
female,22,Dutch,Swimming,61,False,False,False,False,1,True,master,C,0
female,23,Belgian,Swimming,61,False,False,False,False,1,True,bachelor,C,0
male,25,Dutch,Swimming,60,False,False,False,True,2,False,bachelor,C,0
male,30,Belgian,Football,63,False,False,False,True,3,False,bachelor,C,0
female,27,Dutch,Swimming,67,False,True,False,False,1,True,bachelor,C,0
female,25,Belgian,Swimming,67,False,True,False,False,0,True,master,C,0
female,21,Dutch,Running,60,False,False,False,False,1,False,bachelor,C,0
male,31,Dutch,Golf,60,False,True,True,False,1,False,master,C,1
female,25,Dutch,Football,77,True,True,False,False,2,True,master,C,0
female,22,Dutch,Swimming,68,True,False,False,True,2,True,master,C,0
female,30,Belgian,Swimming,62,False,False,False,False,2,True,bachelor,C,0
male,28,Dutch,Running,66,False,True,False,False,0,True,master,C,0
other,26,Belgian,Football,58,False,False,False,False,2,False,master,C,1
female,28,Dutch,Swimming,62,False,False,False,False,0,True,bachelor,C,0
female,23,German,Running,73,False,True,True,False,1,True,master,C,0
male,31,Belgian,Cricket,63,False,False,True,False,0,True,master,C,0
male,26,Dutch,Football,63,False,False,False,True,2,True,bachelor,C,0
male,22,Dutch,Football,65,True,True,False,True,2,True,bachelor,C,0
female,25,Dutch,Chess,66,False,True,False,False,0,True,bachelor,C,0
male,26,Belgian,Rugby,52,False,False,False,True,2,False,bachelor,C,0
male,24,German,Football,71,False,True,False,False,1,True,master,C,0
male,26,Dutch,Rugby,58,False,False,False,False,2,False,bachelor,C,0
female,28,Dutch,Swimming,64,False,False,False,False,1,True,bachelor,C,0
male,28,Dutch,Tennis,61,False,False,False,True,2,False,bachelor,C,0
male,27,Dutch,Cricket,64,False,False,True,False,1,True,master,C,1
female,28,Belgian,Swimming,60,False,False,False,True,2,False,master,C,1
female,26,Dutch,Football,58,True,False,False,False,2,False,bachelor,C,0
male,30,German,Cricket,57,False,False,False,False,1,False,bachelor,C,0
male,25,Dutch,Football,55,False,False,True,True,2,False,master,C,1
male,24,Belgian,Rugby,48,True,False,True,False,2,False,bachelor,C,0
female,25,German,Swimming,63,False,False,False,False,1,False,bachelor,C,1
female,30,Dutch,Football,55,False,False,True,False,1,False,master,C,1
female,21,German,Chess,57,False,False,False,False,0,False,bachelor,C,0
male,21,Dutch,Tennis,67,True,True,False,False,2,True,bachelor,C,0
female,23,German,Swimming,70,True,True,True,False,2,True,master,C,1
female,26,Dutch,Swimming,63,False,False,False,False,1,True,bachelor,C,0
female,21,Dutch,Chess,65,False,False,False,False,1,True,master,C,1
female,22,Belgian,Chess,73,False,True,False,False,1,True,master,C,0
female,28,Dutch,Swimming,63,True,True,False,True,2,False,bachelor,C,0
female,27,Dutch,Football,66,False,False,True,False,1,True,master,C,1
male,23,Dutch,Swimming,59,False,False,False,False,1,False,bachelor,C,0
female,21,Dutch,Football,70,False,True,False,False,1,True,master,C,0
male,22,Belgian,Chess,56,False,False,False,False,1,False,bachelor,C,0
female,26,Dutch,Swimming,55,False,False,False,False,2,False,bachelor,C,0
female,27,Dutch,Golf,71,False,True,True,False,1,True,master,C,1
female,22,Dutch,Tennis,62,True,False,False,False,2,False,master,C,0
female,27,Dutch,Rugby,66,False,False,True,False,2,False,master,C,1
female,27,Dutch,Cricket,65,False,False,False,False,2,True,bachelor,C,0
female,26,Dutch,Golf,54,False,False,False,False,0,False,master,C,0
male,27,Belgian,Running,66,False,True,False,False,1,True,bachelor,C,0
female,28,Dutch,Chess,61,False,False,False,False,1,True,bachelor,C,0
male,21,Dutch,Tennis,69,False,True,False,True,2,True,bachelor,C,0
male,31,Dutch,Golf,59,False,False,False,False,1,False,bachelor,C,0
female,27,Dutch,Rugby,64,False,True,True,True,2,False,master,C,1
female,24,Dutch,Swimming,62,False,False,False,False,1,False,master,C,1
male,29,Dutch,Rugby,52,False,False,False,True,3,False,master,C,0
male,27,Dutch,Golf,55,False,False,True,False,1,False,bachelor,C,1
other,28,Dutch,Tennis,76,False,True,False,True,2,True,master,C,0
female,23,Dutch,Swimming,72,False,True,False,False,0,True,phd,C,0
female,25,Dutch,Chess,61,False,False,False,False,0,False,bachelor,C,0
female,28,Dutch,Rugby,60,False,False,False,False,2,True,bachelor,C,0
male,24,German,Football,60,False,False,False,False,1,False,bachelor,C,0
male,24,Dutch,Football,59,False,False,True,False,1,False,master,C,1
male,22,Dutch,Golf,65,False,True,False,False,2,True,bachelor,C,0
male,26,Dutch,Football,56,True,False,False,True,3,False,bachelor,C,0
female,21,Dutch,Running,62,False,False,False,False,2,False,bachelor,C,0
female,27,Dutch,Swimming,63,True,False,False,True,2,False,master,C,0
male,23,Belgian,Football,62,False,False,False,False,1,False,bachelor,C,0
female,21,Dutch,Tennis,62,False,True,False,False,1,False,bachelor,C,0
male,28,Dutch,Cricket,64,False,False,True,False,1,False,phd,C,1
female,24,Dutch,Swimming,65,False,True,False,False,1,False,master,C,0
male,26,Dutch,Swimming,63,True,False,False,True,3,False,master,C,1
female,31,Belgian,Golf,56,False,False,False,False,1,False,master,C,1
male,28,Dutch,Rugby,63,False,False,True,False,0,False,master,C,0
male,25,Dutch,Rugby,63,True,False,False,False,2,False,master,C,1
female,31,Dutch,Rugby,59,True,False,True,False,2,False,master,C,1
male,27,Dutch,Football,63,True,True,False,False,2,False,bachelor,C,0
female,28,Dutch,Tennis,53,True,False,False,False,2,False,bachelor,C,0
female,27,Dutch,Chess,67,False,True,False,False,0,True,master,C,0
male,28,Dutch,Rugby,62,True,False,False,True,2,True,bachelor,C,0
male,26,Dutch,Cricket,59,False,False,False,False,0,False,master,C,0
female,28,Dutch,Chess,59,False,False,False,False,0,False,bachelor,C,0
male,24,Dutch,Football,70,False,True,False,False,1,True,master,C,0
female,28,Dutch,Running,62,False,False,False,False,1,True,bachelor,C,0
male,28,Dutch,Cricket,62,False,False,True,False,1,True,master,C,1
female,26,Belgian,Swimming,70,False,True,False,False,1,True,master,C,1
female,31,Dutch,Cricket,63,False,False,True,False,1,False,master,C,1
male,27,Dutch,Football,59,False,False,True,True,2,False,master,C,1
female,21,Dutch,Swimming,60,False,False,False,False,1,False,bachelor,C,0
female,28,Dutch,Rugby,54,False,False,True,False,0,False,master,C,1
male,25,Dutch,Swimming,68,False,True,False,False,0,True,bachelor,C,0
female,21,Dutch,Swimming,65,False,True,False,False,1,True,master,C,0
female,28,Dutch,Swimming,69,False,True,False,False,1,True,master,C,1
male,32,Dutch,Cricket,62,False,False,True,False,1,False,phd,C,1
male,28,German,Golf,69,False,False,False,False,2,True,master,C,0
male,29,Dutch,Swimming,55,False,False,False,False,1,False,bachelor,C,0
female,25,Dutch,Tennis,72,True,True,False,False,2,True,bachelor,C,0
female,28,Dutch,Chess,70,False,True,False,False,1,True,master,C,0
male,31,Dutch,Golf,62,False,False,True,False,1,False,master,C,1
male,25,German,Football,51,True,False,False,True,3,False,bachelor,C,0
male,29,Dutch,Rugby,59,False,False,False,False,1,False,bachelor,C,0
female,24,Dutch,Swimming,68,False,False,False,False,1,True,master,C,0
male,30,Dutch,Rugby,53,False,False,False,False,1,False,bachelor,C,0
female,24,Dutch,Chess,58,False,False,False,False,1,False,bachelor,C,0
female,21,Dutch,Swimming,70,False,True,False,False,1,True,bachelor,C,0
male,25,Dutch,Rugby,64,True,False,True,True,3,False,master,C,0
female,27,Belgian,Chess,69,False,True,False,False,0,True,master,C,0
female,23,Dutch,Chess,67,False,True,False,False,1,True,bachelor,C,0
female,28,Dutch,Football,62,False,False,False,False,2,False,bachelor,C,0
male,24,German,Running,62,False,True,False,False,1,True,bachelor,C,0
male,29,Dutch,Swimming,62,False,False,False,False,1,True,master,C,1
male,30,Dutch,Football,59,True,False,False,True,3,False,master,C,1
female,23,Dutch,Chess,64,False,True,False,False,1,True,master,C,1
female,23,Dutch,Running,70,False,True,False,False,0,True,master,C,0
female,24,Dutch,Swimming,64,False,False,True,True,1,False,bachelor,C,0
female,22,Dutch,Tennis,73,False,True,False,False,2,True,bachelor,C,0
female,28,Dutch,Tennis,63,True,False,False,True,2,False,bachelor,C,0
male,25,Dutch,Tennis,49,False,False,False,False,2,False,bachelor,C,0
female,25,Dutch,Golf,70,True,True,False,True,2,True,bachelor,C,0
female,30,Dutch,Football,52,True,False,False,True,3,False,master,C,0
male,25,Dutch,Football,69,False,True,False,False,1,True,master,C,0
male,28,Dutch,Golf,67,False,False,False,False,1,True,master,C,1
male,28,Dutch,Football,52,False,False,False,False,2,False,bachelor,C,0
female,22,Dutch,Chess,60,False,False,True,False,0,False,bachelor,C,0
male,28,Dutch,Rugby,57,False,False,False,False,1,False,bachelor,C,0
male,23,Dutch,Chess,69,False,True,False,False,1,True,bachelor,C,0
female,24,Dutch,Swimming,69,False,True,False,False,1,True,master,C,0
male,27,Dutch,Tennis,66,True,False,False,True,2,True,bachelor,C,0
female,26,Dutch,Cricket,71,False,True,True,False,2,True,phd,C,1
male,28,Dutch,Swimming,54,True,False,False,True,3,False,bachelor,C,0
female,23,German,Tennis,68,False,True,False,False,1,True,bachelor,C,0
male,32,Belgian,Cricket,57,False,False,False,False,0,False,master,C,0
male,28,Belgian,Football,62,False,True,False,True,2,False,bachelor,C,0
male,27,German,Chess,58,False,False,False,False,0,False,bachelor,C,0
female,23,German,Swimming,74,False,True,False,False,2,True,master,C,0
male,28,Dutch,Football,54,True,False,False,False,2,False,bachelor,C,0
other,22,Dutch,Tennis,75,False,True,False,True,2,True,master,C,0
other,26,Dutch,Tennis,65,True,True,False,False,2,True,bachelor,C,0
female,21,Dutch,Running,64,False,False,False,False,1,True,bachelor,C,0
male,21,Belgian,Tennis,66,False,True,False,False,1,True,bachelor,C,0
female,26,Dutch,Tennis,74,True,False,False,True,2,True,master,C,0
male,25,Dutch,Football,56,True,False,False,True,3,False,bachelor,C,0
male,30,Belgian,Football,57,False,False,True,False,1,False,master,C,1
female,27,Dutch,Football,56,False,False,True,False,0,False,master,C,0
female,27,Belgian,Chess,65,False,True,False,False,1,True,bachelor,C,0
male,27,Dutch,Swimming,66,True,False,False,True,3,False,master,C,1
male,24,Belgian,Rugby,60,False,False,False,False,1,False,bachelor,C,0
male,25,Dutch,Football,54,True,False,False,True,2,False,bachelor,C,0
male,32,German,Rugby,62,False,False,True,False,1,False,phd,C,1
male,27,German,Tennis,58,False,False,False,True,2,False,bachelor,C,0
female,24,Dutch,Football,63,True,False,False,True,2,False,master,C,1
male,30,German,Rugby,59,True,False,False,True,3,False,master,C,1
female,25,Dutch,Tennis,70,True,True,False,False,1,True,bachelor,C,0
male,27,Dutch,Football,54,False,False,True,False,1,False,master,C,0
female,27,German,Football,67,True,False,True,True,3,False,phd,C,1
female,21,Belgian,Running,58,False,False,False,False,2,False,bachelor,C,0
female,26,Dutch,Chess,60,False,False,True,False,0,True,master,C,1
male,28,Dutch,Football,64,False,True,False,False,1,True,bachelor,C,0
male,24,Dutch,Golf,62,False,True,False,False,1,False,bachelor,C,1
male,27,Belgian,Swimming,52,True,False,False,False,2,False,bachelor,C,0
male,30,Belgian,Rugby,51,False,False,False,False,2,False,bachelor,C,0
male,24,Dutch,Rugby,52,True,False,False,True,2,False,bachelor,C,0
female,28,Belgian,Chess,62,False,True,False,False,0,True,master,C,0
female,27,Dutch,Football,58,False,False,True,False,0,False,master,C,0
male,25,Belgian,Tennis,57,True,False,False,True,3,False,master,C,0
male,21,Dutch,Cricket,67,False,True,False,False,1,True,bachelor,C,0
male,24,German,Football,58,True,False,False,False,2,False,master,C,0
female,22,Dutch,Running,63,False,False,False,False,0,False,bachelor,C,0
male,30,Dutch,Cricket,70,False,False,True,False,1,True,phd,C,1
male,28,Dutch,Football,68,False,True,False,False,1,True,master,C,0
female,24,German,Rugby,56,True,False,False,False,2,False,master,C,1
female,22,Dutch,Cricket,63,False,True,False,False,1,True,bachelor,C,0
female,21,German,Chess,69,False,True,False,False,2,True,master,C,0
male,29,Dutch,Cricket,55,False,False,False,False,0,False,bachelor,C,0
male,25,German,Football,52,False,False,False,False,2,False,master,C,1
male,31,German,Rugby,70,False,False,True,False,1,True,phd,C,1
female,31,German,Swimming,60,False,False,True,False,1,True,bachelor,C,0
male,29,Dutch,Football,66,False,False,False,False,0,True,bachelor,C,0
other,27,Belgian,Chess,63,False,False,True,False,1,True,bachelor,C,1
male,28,Dutch,Football,66,True,False,False,True,3,False,master,C,1
female,25,Dutch,Chess,73,False,True,False,False,2,True,master,C,0
female,22,Dutch,Chess,61,False,False,False,False,1,False,master,C,0
female,23,German,Swimming,67,False,False,False,False,0,True,master,C,0
female,22,Dutch,Chess,71,False,True,False,False,0,True,phd,C,0
male,27,Dutch,Swimming,54,False,False,False,True,2,False,bachelor,C,0
male,25,Dutch,Football,61,False,False,False,True,2,False,bachelor,C,1
other,24,Dutch,Football,66,False,False,False,True,2,True,master,C,0
female,25,Dutch,Chess,65,False,True,False,False,0,True,master,C,0
